code,id,user_type:id,reconcile,name,note,chart_template_id/id
2121,kp_rrif2121,account.data_account_type_current_liabilities,,Obveze po izdanim obveznicama,Obveze po izdanim obveznicama,l10n_hr_chart_template_rrif
2122,kp_rrif2122,account.data_account_type_current_liabilities,,Obveze po izdanim zadužnicama,Obveze po izdanim zadužnicama,l10n_hr_chart_template_rrif
2123,kp_rrif2123,account.data_account_type_current_liabilities,,Obveze po ostalim kratkoročnim vrijednosnim papirima,Obveze po ostalim kratkoročnim vrijednosnim papirima,l10n_hr_chart_template_rrif
2128,kp_rrif2128,account.data_account_type_current_liabilities,,Obveze za kamate sadržane u vrijed. papirima,Obveze za kamate sadržane u vrijed. papirima,l10n_hr_chart_template_rrif
2130,kp_rrif2130,account.data_account_type_current_liabilities,,Obveze prema poduzetnicima u kojima postoje sudjelujući interesi (do 20% udjela)-a1,Obveze prema poduzetnicima u kojima postoje sudjelujući interesi (do 20% udjela)-Analitika 1,l10n_hr_chart_template_rrif
2140,kp_rrif2140,account.data_account_type_current_liabilities,,Obveze za financijske zajmove od društava,Obveze za financijske zajmove od društava,l10n_hr_chart_template_rrif
2141,kp_rrif2141,account.data_account_type_current_liabilities,,"Obveze za zajmove od ustanova, zadruga i sl.","Obveze za zajmove od ustanova, zadruga i sl.",l10n_hr_chart_template_rrif
2142,kp_rrif2142,account.data_account_type_current_liabilities,,Obveze za kratkoročne zajmove iz inozemstva,Obveze za kratkoročne zajmove iz inozemstva,l10n_hr_chart_template_rrif
2143,kp_rrif2143,account.data_account_type_current_liabilities,,Obveze za dio dospjelih dugoročnih zajmova koji se trebaju platiti u roku 12 mj.,Obveze za dio dospjelih dugoročnih zajmova koji se trebaju platiti u roku 12 mj.,l10n_hr_chart_template_rrif
2144,kp_rrif2144,account.data_account_type_current_liabilities,,Obveze za zajmove prema građanima,Obveze za zajmove prema građanima,l10n_hr_chart_template_rrif
2145,kp_rrif2145,account.data_account_type_current_liabilities,,Obveze za zajmove članova društva,Obveze za zajmove članova društva,l10n_hr_chart_template_rrif
2146,kp_rrif2146,account.data_account_type_current_liabilities,,Obveze po kontokorentnom računu,Obveze po kontokorentnom računu,l10n_hr_chart_template_rrif
2147,kp_rrif2147,account.data_account_type_current_liabilities,,"Obveze za depozite, jamčevine i kapare","Obveze za depozite, jamčevine i kapare",l10n_hr_chart_template_rrif
2148,kp_rrif2148,account.data_account_type_current_liabilities,,Obveze za kaucije,Obveze za kaucije,l10n_hr_chart_template_rrif
2149,kp_rrif2149,account.data_account_type_current_liabilities,,Ostali kratkoročni zajmovi i sl.,Ostali kratkoročni zajmovi i sl.,l10n_hr_chart_template_rrif
2150,kp_rrif2150,account.data_account_type_current_liabilities,,Obveze za kratkoročne kredite u banci (analitika po bankama a unutar banke po ugovorima o kreditu),Obveze za kratkoročne kredite u banci (analitika po bankama a unutar banke po ugovorima o kreditu),l10n_hr_chart_template_rrif
2151,kp_rrif2151,account.data_account_type_current_liabilities,,Obveze za kratkoročne kredite u osiguravajućim društvima (analitika po društvima i kreditima),Obveze za kratkoročne kredite u osiguravajućim društvima (analitika po društvima i kreditima),l10n_hr_chart_template_rrif
2152,kp_rrif2152,account.data_account_type_current_liabilities,,"Obveze prema ostalim kreditnim institucijama (štedionicama, mirovinskom fondu i dr.)","Obveze prema ostalim kreditnim institucijama (štedionicama, mirovinskom fondu i dr.)",l10n_hr_chart_template_rrif
2153,kp_rrif2153,account.data_account_type_current_liabilities,,Obveze prema kreditnim institucijama i bankama u inozemstvu,Obveze prema kreditnim institucijama i bankama u inozemstvu,l10n_hr_chart_template_rrif
2154,kp_rrif2154,account.data_account_type_current_liabilities,,Obveze prema bankama po naplaćenim garancijama,Obveze prema bankama po naplaćenim garancijama,l10n_hr_chart_template_rrif
2155,kp_rrif2155,account.data_account_type_current_liabilities,,Obveze po isplaćenom akreditivu,Obveze po isplaćenom akreditivu,l10n_hr_chart_template_rrif
2156,kp_rrif2156,account.data_account_type_current_liabilities,,Obveze za prekoračenje na računu (okvirni kredit),Obveze za prekoračenje na računu (okvirni kredit),l10n_hr_chart_template_rrif
2157,kp_rrif2157,account.data_account_type_current_liabilities,,Obveze za kamate prema bankama,Obveze za kamate prema bankama,l10n_hr_chart_template_rrif
2158,kp_rrif2158,account.data_account_type_current_liabilities,,Obveze za kamate prema financ. institucijama,Obveze za kamate prema financ. institucijama,l10n_hr_chart_template_rrif
2159,kp_rrif2159,account.data_account_type_current_liabilities,,Ostale obveze prema kreditnim institucijama,Ostale obveze prema kreditnim institucijama,l10n_hr_chart_template_rrif
2160,kp_rrif2160,account.data_account_type_current_liabilities,,Obveze prema izdavateljima kreditnih kartica (analitika prema kartičarima)-a1,Obveze prema izdavateljima kreditnih kartica (analitika prema kartičarima)-Analitika 1,l10n_hr_chart_template_rrif
2170,kp_rrif2170,account.data_account_type_current_liabilities,,Obveze s temelja eskontiranih mjenica,Obveze s temelja eskontiranih mjenica,l10n_hr_chart_template_rrif
2171,kp_rrif2171,account.data_account_type_current_liabilities,,Ostale obveze iz eskonta vrijednosnih papira,Ostale obveze iz eskonta vrijednosnih papira,l10n_hr_chart_template_rrif
2172,kp_rrif2172,account.data_account_type_current_liabilities,,Obveze iz otkupa tražbina,Obveze iz otkupa tražbina,l10n_hr_chart_template_rrif
2180,kp_rrif2180,account.data_account_type_current_liabilities,,Obveze s osnove dugotrajne imovine namijenjene prodaji (analitika prema izvorima)-a1,Obveze s osnove dugotrajne imovine namijenjene prodaji (analitika prema izvorima)-Analitika 1,l10n_hr_chart_template_rrif
2200,kp_rrif2200,account.data_account_type_payable,True,Dobavljači dobara,Dobavljači dobara,l10n_hr_chart_template_rrif
2201,kp_rrif2201,account.data_account_type_payable,True,Dobavljači usluga,Dobavljači usluga,l10n_hr_chart_template_rrif
2202,kp_rrif2202,account.data_account_type_payable,True,"Dobavljači opreme, postrojenja i nekretnina","Dobavljači opreme, postrojenja i nekretnina",l10n_hr_chart_template_rrif
2203,kp_rrif2203,account.data_account_type_payable,True,Dobavljači nematerijalne imovine,Dobavljači nematerijalne imovine,l10n_hr_chart_template_rrif
2204,kp_rrif2204,account.data_account_type_payable,True,Dobavljači iz operativnog lizinga (za najmove),Dobavljači iz operativnog lizinga (za najmove),l10n_hr_chart_template_rrif
2205,kp_rrif2205,account.data_account_type_payable,True,Dobavljači iz ortačkog ugovora,Dobavljači iz ortačkog ugovora,l10n_hr_chart_template_rrif
2206,kp_rrif2206,account.data_account_type_payable,True,"Dobavljači zadruge, ustanove i dr.","Dobavljači zadruge, ustanove i dr.",l10n_hr_chart_template_rrif
2210,kp_rrif2210,account.data_account_type_payable,True,Dobavljači dobara iz inozemstva,Dobavljači dobara iz inozemstva,l10n_hr_chart_template_rrif
2211,kp_rrif2211,account.data_account_type_payable,True,Dobavljači usluga iz inozemstva,Dobavljači usluga iz inozemstva,l10n_hr_chart_template_rrif
2212,kp_rrif2212,account.data_account_type_payable,True,"Dobavljači prava intelektualnog vlasništva, istraživanja tržišta i dr.","Dobavljači prava intelektualnog vlasništva, istraživanja tržišta i dr.",l10n_hr_chart_template_rrif
2213,kp_rrif2213,account.data_account_type_payable,True,"Dobavljači prava na franšizu, uporabu imena i sl.","Dobavljači prava na franšizu, uporabu imena i sl.",l10n_hr_chart_template_rrif
2220,kp_rrif2220,account.data_account_type_payable,True,"Dobavljači, obrtnici i slobodna zanimanja","Dobavljači, obrtnici i slobodna zanimanja",l10n_hr_chart_template_rrif
2221,kp_rrif2221,account.data_account_type_payable,True,"Dobavljači fizičke osobe (za isporučene osnovne proizvode poljodjelstva, ribarstva i šumarstva)","Dobavljači fizičke osobe (za isporučene osnovne proizvode poljodjelstva, ribarstva i šumarstva)",l10n_hr_chart_template_rrif
2222,kp_rrif2222,account.data_account_type_payable,True,Dobavljači za isporučenu osobnu imovinu,Dobavljači za isporučenu osobnu imovinu,l10n_hr_chart_template_rrif
2223,kp_rrif2223,account.data_account_type_payable,True,"Obveze s osnove autorskih prava, inovacija, patenata i sl.","Obveze s osnove autorskih prava, inovacija, patenata i sl.",l10n_hr_chart_template_rrif
2224,kp_rrif2224,account.data_account_type_payable,True,Obveze s osnove ugovora o djelu i akviziterstva,Obveze s osnove ugovora o djelu i akviziterstva,l10n_hr_chart_template_rrif
2225,kp_rrif2225,account.data_account_type_payable,True,Obveze prema studentima i učenicima za rad preko studentskog servisa,Obveze prema studentima i učenicima za rad preko studentskog servisa,l10n_hr_chart_template_rrif
2226,kp_rrif2226,account.data_account_type_payable,True,Dobavljači kooperanti - fizičke osobe,Dobavljači kooperanti - fizičke osobe,l10n_hr_chart_template_rrif
2229,kp_rrif2229,account.data_account_type_payable,True,Ostali dobavljači - fizičke osobe,Ostali dobavljači - fizičke osobe,l10n_hr_chart_template_rrif
2230,kp_rrif2230,account.data_account_type_payable,True,Obveze za energetske isporuke,Obveze za energetske isporuke,l10n_hr_chart_template_rrif
2231,kp_rrif2231,account.data_account_type_payable,True,Obveze za usluge odvodnje i odvoza smeća,Obveze za usluge odvodnje i odvoza smeća,l10n_hr_chart_template_rrif
2232,kp_rrif2232,account.data_account_type_payable,True,Obveze za ostale komunalne usluge,Obveze za ostale komunalne usluge,l10n_hr_chart_template_rrif
2240,kp_rrif2240,account.data_account_type_payable,True,Obveze za nefakturirane a preuzete isporuke robe i usluge-a1,Obveze za nefakturirane a preuzete isporuke robe i usluge-Analitika 1,l10n_hr_chart_template_rrif
2250,kp_rrif2250,account.data_account_type_payable,True,Primljeni predujmovi za koje su izdani računi s PDV-om,Primljeni predujmovi za koje su izdani računi s PDV-om,l10n_hr_chart_template_rrif
2251,kp_rrif2251,account.data_account_type_payable,True,Primljeni predujmovi koji nisu pod PDV-om,Primljeni predujmovi koji nisu pod PDV-om,l10n_hr_chart_template_rrif
2252,kp_rrif2252,account.data_account_type_payable,True,Primljeni predujmovi iz inozemstva,Primljeni predujmovi iz inozemstva,l10n_hr_chart_template_rrif
2253,kp_rrif2253,account.data_account_type_payable,True,Obveze za predujmove građana,Obveze za predujmove građana,l10n_hr_chart_template_rrif
2300,kp_rrif2300,account.data_account_type_current_liabilities,,Obveze za neto-plaće,Obveze za neto-plaće,l10n_hr_chart_template_rrif
2301,kp_rrif2301,account.data_account_type_current_liabilities,,"Nadoknade plaća koje se refundiraju (od državnih institucija, od HZZO, od lokalne samoupr.)","Nadoknade plaća koje se refundiraju (od državnih institucija, od HZZO, od lokalne samoupr.)",l10n_hr_chart_template_rrif
2302,kp_rrif2302,account.data_account_type_current_liabilities,,"Obveze za nadoknade troškova (dnevnice, terenski dod.,troškovi sl. puta, km,dolazak na posao i dr.)","Obveze za nadoknade troškova (dnevnice, terenski dodatak, nadoknade troškova službenog puta, uključivo i kilometraža, nadoknade za dolazak na posao i dr.)",l10n_hr_chart_template_rrif
2303,kp_rrif2303,account.data_account_type_current_liabilities,,"Obveze za darove i potpore (božićnica, dar djeci, potpora zbog bolesti, regres za g. o. i sl.)","Obveze za darove i potpore (božićnica, dar djeci, potpora zbog bolesti, regres za g. o. i sl.)",l10n_hr_chart_template_rrif
2304,kp_rrif2304,account.data_account_type_current_liabilities,,"Obveze prema zaposlenima za primitke koji se smatraju dohotkom (prehrana, davanja u naravi i sl.)","Obveze prema zaposlenima za primitke koji se smatraju dohotkom (prehrana, davanja u naravi i sl.)",l10n_hr_chart_template_rrif
2305,kp_rrif2305,account.data_account_type_current_liabilities,,"Obveze prema zaposlenima zbog otpremnine, jubilarne, odvojeni život, pomoć obitelji umrlog posloprimca","Obveze prema zaposlenima s temelja otpremnine, jubilarne nagrade, nadoknade za odvojeni život, pomoći obitelji umrlog posloprimca i sl.",l10n_hr_chart_template_rrif
23060,kp_rrif23060,account.data_account_type_current_liabilities,,Obveze za obustave iz neto-plaće za isplate kredita i pozajmica,Obveze za obustave iz neto-plaće za isplate kredita i pozajmica,l10n_hr_chart_template_rrif
23061,kp_rrif23061,account.data_account_type_current_liabilities,,"Obveze za obustave iz neto-plaća i nadoknada za sudske zabrane, kazne i sl.","Obveze za obustave iz neto-plaća i nadoknada za sudske zabrane, kazne i sl.",l10n_hr_chart_template_rrif
23062,kp_rrif23062,account.data_account_type_current_liabilities,,Obveze iz ovrha na neto-plaći,Obveze iz ovrha na neto-plaći,l10n_hr_chart_template_rrif
23063,kp_rrif23063,account.data_account_type_current_liabilities,,"Obveze za obustave iz neto-plaća i nadoknada plaća za članarine, i dr.","Obveze za obustave iz neto-plaća i nadoknada plaća za članarine, i dr.",l10n_hr_chart_template_rrif
2307,kp_rrif2307,account.data_account_type_current_liabilities,,Obveze prema zaposlenima za zatezne kamate i sl.,Obveze prema zaposlenima za zatezne kamate i sl.,l10n_hr_chart_template_rrif
2308,kp_rrif2308,account.data_account_type_current_liabilities,,"Obveza prema zaposlenima za naknadu šteta: zbog ozljede na radu, neiskorištenog godišnjeg odmora i sl.","Obveza prema zaposlenima za naknadu šteta: zbog ozljede na radu, neiskorištenog godišnjeg odmora i sl.",l10n_hr_chart_template_rrif
2309,kp_rrif2309,account.data_account_type_current_liabilities,,Obveze za obračunanu bruto-plaću iz prošle poslovne godine (koje nisu isplaćene i XIII. plaća),Obveze za obračunanu bruto-plaću iz prošle poslovne godine (koje nisu isplaćene i XIII. plaća),l10n_hr_chart_template_rrif
2310,kp_rrif2310,account.data_account_type_current_liabilities,,Obveze s temelja tekuće nabave u gotovini,Obveze s temelja tekuće nabave u gotovini,l10n_hr_chart_template_rrif
2311,kp_rrif2311,account.data_account_type_current_liabilities,,"Obveze prema vanjskim članovima uprave, nadzornog odbora, prokuristima, stečajnim upraviteljima i sl.","Obveze prema vanjskim članovima uprave, nadzornog odbora, prokuristima, stečajnim upraviteljima i sl.",l10n_hr_chart_template_rrif
2312,kp_rrif2312,account.data_account_type_current_liabilities,,"Obveze za preuzeta plaćanja temeljem ugovora o cesiji, asignaciji i preuzimanjem duga","Obveze za preuzeta plaćanja temeljem ugovora o cesiji, asignaciji i preuzimanjem duga",l10n_hr_chart_template_rrif
2313,kp_rrif2313,account.data_account_type_current_liabilities,,"Obveze za ugovorene penale, kazne i sl.","Obveze za ugovorene penale, kazne i sl.",l10n_hr_chart_template_rrif
2314,kp_rrif2314,account.data_account_type_current_liabilities,,Obveze za darovanja (do 2% od ukupnog prihoda),Obveze za darovanja (do 2% od ukupnog prihoda),l10n_hr_chart_template_rrif
2315,kp_rrif2315,account.data_account_type_current_liabilities,,Obveze za nadoknadu troškova (refundacije),Obveze za nadoknadu troškova (refundacije),l10n_hr_chart_template_rrif
2316,kp_rrif2316,account.data_account_type_current_liabilities,,"Obveze za naknadno odobrene bonifikacije, casasconte i druge popuste","Obveze za naknadno odobrene bonifikacije, casasconte i druge popuste",l10n_hr_chart_template_rrif
2317,kp_rrif2317,account.data_account_type_current_liabilities,,Obveze za stipendije,Obveze za stipendije,l10n_hr_chart_template_rrif
